starttime	seconds	ctime	dtime	ttime	wait
Wed Dec 06 18:30:50 2023	1701916250	5	9	14	7
Wed Dec 06 18:30:55 2023	1701916255	4	10	14	8
Wed Dec 06 18:31:41 2023	1701916301	5	10	14	7
Wed Dec 06 18:30:55 2023	1701916255	6	8	14	7
Wed Dec 06 18:30:55 2023	1701916255	6	8	14	6
Wed Dec 06 18:30:49 2023	1701916249	7	8	15	7
Wed Dec 06 18:30:50 2023	1701916250	7	8	15	7
Wed Dec 06 18:30:50 2023	1701916250	7	8	15	7
Wed Dec 06 18:30:56 2023	1701916256	5	10	16	8
Wed Dec 06 18:31:17 2023	1701916277	6	10	16	8
Wed Dec 06 18:31:00 2023	1701916260	6	9	16	6
Wed Dec 06 18:31:05 2023	1701916265	6	10	16	8
Wed Dec 06 18:31:41 2023	1701916301	7	9	16	8
Wed Dec 06 18:31:41 2023	1701916301	4	12	16	10
Wed Dec 06 18:31:00 2023	1701916260	6	10	16	7
Wed Dec 06 18:31:00 2023	1701916260	6	10	16	8
Wed Dec 06 18:30:56 2023	1701916256	5	11	16	9
Wed Dec 06 18:31:42 2023	1701916302	6	10	16	8
Wed Dec 06 18:30:55 2023	1701916255	6	10	16	10
Wed Dec 06 18:31:00 2023	1701916260	8	9	16	7
Wed Dec 06 18:31:41 2023	1701916301	4	12	16	10
Wed Dec 06 18:31:20 2023	1701916280	7	10	16	9
Wed Dec 06 18:30:55 2023	1701916255	6	10	16	9
Wed Dec 06 18:30:50 2023	1701916250	7	10	16	7
Wed Dec 06 18:30:56 2023	1701916256	6	10	16	7
Wed Dec 06 18:30:56 2023	1701916256	7	9	17	8
Wed Dec 06 18:31:41 2023	1701916301	6	11	17	9
Wed Dec 06 18:31:00 2023	1701916260	6	11	17	9
Wed Dec 06 18:31:02 2023	1701916262	6	11	17	7
Wed Dec 06 18:31:41 2023	1701916301	6	11	17	9
Wed Dec 06 18:30:49 2023	1701916249	6	11	17	11
Wed Dec 06 18:30:50 2023	1701916250	6	11	17	8
Wed Dec 06 18:30:56 2023	1701916256	9	7	17	6
Wed Dec 06 18:31:41 2023	1701916301	8	9	17	7
Wed Dec 06 18:30:56 2023	1701916256	7	10	17	8
Wed Dec 06 18:30:50 2023	1701916250	8	9	17	9
Wed Dec 06 18:30:50 2023	1701916250	5	11	17	9
Wed Dec 06 18:30:50 2023	1701916250	8	9	17	6
Wed Dec 06 18:31:02 2023	1701916262	7	10	17	8
Wed Dec 06 18:31:14 2023	1701916274	7	9	17	7
Wed Dec 06 18:30:50 2023	1701916250	8	9	17	8
Wed Dec 06 18:31:17 2023	1701916277	7	10	17	8
Wed Dec 06 18:31:17 2023	1701916277	5	12	17	10
Wed Dec 06 18:30:55 2023	1701916255	7	10	17	7
Wed Dec 06 18:30:50 2023	1701916250	8	9	17	7
Wed Dec 06 18:30:55 2023	1701916255	7	10	17	8
Wed Dec 06 18:30:50 2023	1701916250	6	11	17	10
Wed Dec 06 18:31:00 2023	1701916260	7	10	17	8
Wed Dec 06 18:30:56 2023	1701916256	8	9	17	8
Wed Dec 06 18:31:00 2023	1701916260	6	11	17	10
Wed Dec 06 18:31:00 2023	1701916260	6	11	17	9
Wed Dec 06 18:31:05 2023	1701916265	8	9	17	8
Wed Dec 06 18:30:50 2023	1701916250	7	10	17	9
Wed Dec 06 18:30:50 2023	1701916250	6	11	17	6
Wed Dec 06 18:31:00 2023	1701916260	7	10	17	8
Wed Dec 06 18:31:17 2023	1701916277	5	12	17	10
Wed Dec 06 18:30:50 2023	1701916250	6	11	17	6
Wed Dec 06 18:30:56 2023	1701916256	7	10	17	8
Wed Dec 06 18:30:56 2023	1701916256	8	9	17	8
Wed Dec 06 18:31:05 2023	1701916265	5	12	17	10
Wed Dec 06 18:30:50 2023	1701916250	8	9	17	8
Wed Dec 06 18:30:55 2023	1701916255	6	11	17	11
Wed Dec 06 18:31:05 2023	1701916265	5	12	17	12
Wed Dec 06 18:30:49 2023	1701916249	7	11	17	9
Wed Dec 06 18:30:50 2023	1701916250	5	12	17	10
Wed Dec 06 18:30:56 2023	1701916256	8	10	17	8
Wed Dec 06 18:30:55 2023	1701916255	7	11	17	6
Wed Dec 06 18:31:41 2023	1701916301	9	9	17	8
Wed Dec 06 18:31:14 2023	1701916274	4	14	17	9
Wed Dec 06 18:30:49 2023	1701916249	6	12	17	9
Wed Dec 06 18:30:54 2023	1701916254	7	10	17	8
Wed Dec 06 18:30:55 2023	1701916255	8	10	17	9
Wed Dec 06 18:30:50 2023	1701916250	7	10	17	8
Wed Dec 06 18:31:18 2023	1701916278	6	12	17	8
Wed Dec 06 18:31:00 2023	1701916260	4	13	17	11
Wed Dec 06 18:30:55 2023	1701916255	5	13	17	11
Wed Dec 06 18:31:05 2023	1701916265	8	9	17	9
Wed Dec 06 18:30:50 2023	1701916250	7	11	18	8
Wed Dec 06 18:31:00 2023	1701916260	7	10	18	8
Wed Dec 06 18:30:49 2023	1701916249	6	12	18	9
Wed Dec 06 18:31:00 2023	1701916260	6	11	18	9
Wed Dec 06 18:31:42 2023	1701916302	8	10	18	9
Wed Dec 06 18:30:50 2023	1701916250	7	10	18	9
Wed Dec 06 18:31:40 2023	1701916300	8	9	18	8
Wed Dec 06 18:30:53 2023	1701916253	7	10	18	7
Wed Dec 06 18:30:50 2023	1701916250	7	10	18	7
Wed Dec 06 18:30:47 2023	1701916247	5	12	18	10
Wed Dec 06 18:31:35 2023	1701916295	5	12	18	11
Wed Dec 06 18:31:19 2023	1701916279	9	9	18	9
Wed Dec 06 18:30:50 2023	1701916250	7	11	18	9
Wed Dec 06 18:30:56 2023	1701916256	7	10	18	10
Wed Dec 06 18:31:18 2023	1701916278	7	11	18	9
Wed Dec 06 18:31:02 2023	1701916262	7	11	18	8
Wed Dec 06 18:31:05 2023	1701916265	5	13	18	10
Wed Dec 06 18:31:41 2023	1701916301	9	9	18	8
Wed Dec 06 18:30:50 2023	1701916250	7	10	18	8
Wed Dec 06 18:30:50 2023	1701916250	7	10	18	8
Wed Dec 06 18:30:49 2023	1701916249	6	12	18	9
Wed Dec 06 18:31:12 2023	1701916272	7	10	18	8
Wed Dec 06 18:31:04 2023	1701916264	6	12	18	10
Wed Dec 06 18:30:54 2023	1701916254	8	10	18	8
Wed Dec 06 18:30:51 2023	1701916251	8	10	18	9
Wed Dec 06 18:31:00 2023	1701916260	6	12	18	10
Wed Dec 06 18:31:14 2023	1701916274	8	9	18	6
Wed Dec 06 18:31:00 2023	1701916260	6	12	18	12
Wed Dec 06 18:31:41 2023	1701916301	8	10	18	9
Wed Dec 06 18:30:50 2023	1701916250	8	10	18	7
Wed Dec 06 18:30:50 2023	1701916250	9	9	18	8
Wed Dec 06 18:31:18 2023	1701916278	4	14	18	10
Wed Dec 06 18:31:35 2023	1701916295	9	9	18	8
Wed Dec 06 18:31:20 2023	1701916280	7	11	18	11
Wed Dec 06 18:31:19 2023	1701916279	8	10	18	8
Wed Dec 06 18:31:42 2023	1701916302	6	12	18	11
Wed Dec 06 18:31:42 2023	1701916302	9	9	18	8
Wed Dec 06 18:31:00 2023	1701916260	6	12	18	11
Wed Dec 06 18:30:51 2023	1701916251	8	10	18	9
Wed Dec 06 18:30:55 2023	1701916255	6	12	18	8
Wed Dec 06 18:31:41 2023	1701916301	6	12	18	9
Wed Dec 06 18:31:41 2023	1701916301	8	11	18	8
Wed Dec 06 18:30:50 2023	1701916250	8	10	18	8
Wed Dec 06 18:30:50 2023	1701916250	5	13	18	12
Wed Dec 06 18:31:02 2023	1701916262	8	11	18	7
Wed Dec 06 18:30:47 2023	1701916247	6	12	18	9
Wed Dec 06 18:31:40 2023	1701916300	5	13	18	10
Wed Dec 06 18:31:02 2023	1701916262	5	13	18	10
Wed Dec 06 18:31:13 2023	1701916273	7	12	18	8
Wed Dec 06 18:31:41 2023	1701916301	8	11	18	9
Wed Dec 06 18:31:17 2023	1701916277	6	13	18	9
Wed Dec 06 18:31:18 2023	1701916278	8	10	18	8
Wed Dec 06 18:30:50 2023	1701916250	8	11	18	9
Wed Dec 06 18:31:04 2023	1701916264	5	13	18	12
Wed Dec 06 18:31:17 2023	1701916277	8	10	18	10
Wed Dec 06 18:30:55 2023	1701916255	5	14	18	11
Wed Dec 06 18:31:17 2023	1701916277	8	10	18	10
Wed Dec 06 18:31:41 2023	1701916301	8	11	18	9
Wed Dec 06 18:30:59 2023	1701916259	7	11	18	10
Wed Dec 06 18:31:01 2023	1701916261	7	11	18	11
Wed Dec 06 18:31:03 2023	1701916263	10	9	18	7
Wed Dec 06 18:30:56 2023	1701916256	5	13	18	9
Wed Dec 06 18:30:56 2023	1701916256	8	10	18	9
Wed Dec 06 18:30:55 2023	1701916255	7	11	18	11
Wed Dec 06 18:31:14 2023	1701916274	7	11	18	7
Wed Dec 06 18:31:14 2023	1701916274	7	11	18	7
Wed Dec 06 18:31:14 2023	1701916274	7	11	18	10
Wed Dec 06 18:31:15 2023	1701916275	8	10	18	9
Wed Dec 06 18:31:12 2023	1701916272	8	11	18	9
Wed Dec 06 18:31:04 2023	1701916264	9	10	18	8
Wed Dec 06 18:31:12 2023	1701916272	8	10	18	7
Wed Dec 06 18:31:00 2023	1701916260	8	11	18	9
Wed Dec 06 18:31:13 2023	1701916273	6	12	18	7
Wed Dec 06 18:30:50 2023	1701916250	7	12	19	11
Wed Dec 06 18:30:56 2023	1701916256	6	13	19	9
Wed Dec 06 18:31:00 2023	1701916260	10	9	19	7
Wed Dec 06 18:31:00 2023	1701916260	8	11	19	10
Wed Dec 06 18:30:50 2023	1701916250	7	12	19	10
Wed Dec 06 18:31:00 2023	1701916260	5	14	19	11
Wed Dec 06 18:31:16 2023	1701916276	7	11	19	10
Wed Dec 06 18:30:56 2023	1701916256	6	13	19	9
Wed Dec 06 18:31:00 2023	1701916260	8	11	19	10
Wed Dec 06 18:31:05 2023	1701916265	4	14	19	13
Wed Dec 06 18:31:13 2023	1701916273	6	12	19	10
Wed Dec 06 18:30:55 2023	1701916255	7	11	19	10
Wed Dec 06 18:30:50 2023	1701916250	6	12	19	10
Wed Dec 06 18:30:59 2023	1701916259	8	11	19	9
Wed Dec 06 18:31:02 2023	1701916262	9	9	19	8
Wed Dec 06 18:31:35 2023	1701916295	8	10	19	10
Wed Dec 06 18:30:50 2023	1701916250	7	12	19	10
Wed Dec 06 18:31:41 2023	1701916301	6	13	19	10
Wed Dec 06 18:30:59 2023	1701916259	6	13	19	12
Wed Dec 06 18:30:50 2023	1701916250	7	12	19	11
Wed Dec 06 18:31:04 2023	1701916264	8	11	19	9
Wed Dec 06 18:30:56 2023	1701916256	7	11	19	9
Wed Dec 06 18:31:00 2023	1701916260	8	11	19	8
Wed Dec 06 18:30:56 2023	1701916256	7	11	19	8
Wed Dec 06 18:30:50 2023	1701916250	9	10	19	10
Wed Dec 06 18:31:41 2023	1701916301	6	13	19	10
Wed Dec 06 18:31:04 2023	1701916264	8	10	19	8
Wed Dec 06 18:30:54 2023	1701916254	6	12	19	8
Wed Dec 06 18:31:00 2023	1701916260	7	12	19	10
Wed Dec 06 18:31:00 2023	1701916260	8	11	19	7
Wed Dec 06 18:30:55 2023	1701916255	8	11	19	11
Wed Dec 06 18:30:50 2023	1701916250	6	12	19	11
Wed Dec 06 18:31:05 2023	1701916265	9	10	19	7
Wed Dec 06 18:30:50 2023	1701916250	6	12	19	10
Wed Dec 06 18:31:13 2023	1701916273	9	9	19	7
Wed Dec 06 18:31:00 2023	1701916260	6	13	19	11
Wed Dec 06 18:31:05 2023	1701916265	8	11	19	10
Wed Dec 06 18:30:50 2023	1701916250	6	12	19	9
Wed Dec 06 18:31:19 2023	1701916279	10	9	19	7
Wed Dec 06 18:30:50 2023	1701916250	7	12	19	8
Wed Dec 06 18:31:13 2023	1701916273	7	12	19	8
Wed Dec 06 18:31:18 2023	1701916278	8	11	19	8
Wed Dec 06 18:31:00 2023	1701916260	8	11	19	9
Wed Dec 06 18:30:55 2023	1701916255	8	11	19	9
Wed Dec 06 18:31:37 2023	1701916297	9	10	19	9
Wed Dec 06 18:30:50 2023	1701916250	6	13	19	10
Wed Dec 06 18:31:00 2023	1701916260	6	13	19	11
Wed Dec 06 18:30:55 2023	1701916255	6	13	19	13
Wed Dec 06 18:30:55 2023	1701916255	8	11	19	8
Wed Dec 06 18:31:00 2023	1701916260	7	12	19	10
Wed Dec 06 18:30:50 2023	1701916250	7	12	19	11
Wed Dec 06 18:30:50 2023	1701916250	10	9	19	8
Wed Dec 06 18:30:50 2023	1701916250	5	14	19	12
Wed Dec 06 18:30:55 2023	1701916255	6	13	19	10
Wed Dec 06 18:30:50 2023	1701916250	7	12	19	10
Wed Dec 06 18:31:05 2023	1701916265	8	11	19	11
Wed Dec 06 18:30:50 2023	1701916250	6	13	19	10
Wed Dec 06 18:31:41 2023	1701916301	6	13	19	8
Wed Dec 06 18:30:50 2023	1701916250	6	13	19	9
Wed Dec 06 18:31:00 2023	1701916260	8	11	19	9
Wed Dec 06 18:31:02 2023	1701916262	8	11	19	11
Wed Dec 06 18:30:49 2023	1701916249	9	10	19	9
Wed Dec 06 18:30:50 2023	1701916250	7	12	19	11
Wed Dec 06 18:31:18 2023	1701916278	9	10	19	8
Wed Dec 06 18:30:56 2023	1701916256	7	12	19	10
Wed Dec 06 18:31:04 2023	1701916264	6	13	19	9
Wed Dec 06 18:30:59 2023	1701916259	6	13	19	8
Wed Dec 06 18:31:19 2023	1701916279	6	13	19	13
Wed Dec 06 18:30:56 2023	1701916256	5	14	19	13
Wed Dec 06 18:31:05 2023	1701916265	8	11	19	8
Wed Dec 06 18:30:49 2023	1701916249	6	13	19	10
Wed Dec 06 18:31:00 2023	1701916260	6	13	19	9
Wed Dec 06 18:30:51 2023	1701916251	10	9	19	8
Wed Dec 06 18:31:05 2023	1701916265	7	12	19	10
Wed Dec 06 18:30:50 2023	1701916250	6	13	19	9
Wed Dec 06 18:30:50 2023	1701916250	7	13	19	11
Wed Dec 06 18:30:55 2023	1701916255	7	12	19	11
Wed Dec 06 18:30:55 2023	1701916255	6	13	19	11
Wed Dec 06 18:31:40 2023	1701916300	7	12	19	7
Wed Dec 06 18:31:41 2023	1701916301	10	9	19	8
Wed Dec 06 18:30:59 2023	1701916259	7	12	19	10
Wed Dec 06 18:31:30 2023	1701916290	8	11	19	9
Wed Dec 06 18:31:05 2023	1701916265	6	13	19	12
Wed Dec 06 18:30:49 2023	1701916249	6	13	19	9
Wed Dec 06 18:30:55 2023	1701916255	7	12	19	10
Wed Dec 06 18:30:59 2023	1701916259	8	11	19	8
Wed Dec 06 18:31:14 2023	1701916274	6	13	19	11
Wed Dec 06 18:31:14 2023	1701916274	4	15	19	11
Wed Dec 06 18:30:55 2023	1701916255	6	13	19	10
Wed Dec 06 18:31:04 2023	1701916264	7	12	19	10
Wed Dec 06 18:30:50 2023	1701916250	6	14	19	13
Wed Dec 06 18:30:56 2023	1701916256	7	12	19	12
Wed Dec 06 18:30:50 2023	1701916250	7	12	19	10
Wed Dec 06 18:31:35 2023	1701916295	8	12	19	10
Wed Dec 06 18:31:00 2023	1701916260	6	13	19	9
Wed Dec 06 18:31:04 2023	1701916264	7	12	19	9
Wed Dec 06 18:31:41 2023	1701916301	7	12	19	12
Wed Dec 06 18:31:17 2023	1701916277	7	12	19	12
Wed Dec 06 18:30:50 2023	1701916250	7	13	19	12
Wed Dec 06 18:30:55 2023	1701916255	8	12	19	11
Wed Dec 06 18:30:49 2023	1701916249	6	13	19	8
Wed Dec 06 18:31:19 2023	1701916279	9	10	19	8
Wed Dec 06 18:31:41 2023	1701916301	7	12	19	7
Wed Dec 06 18:31:04 2023	1701916264	6	13	19	9
Wed Dec 06 18:30:56 2023	1701916256	11	8	19	7
Wed Dec 06 18:30:56 2023	1701916256	7	13	19	9
Wed Dec 06 18:30:59 2023	1701916259	9	10	19	9
Wed Dec 06 18:31:18 2023	1701916278	8	12	19	10
Wed Dec 06 18:30:50 2023	1701916250	9	11	19	8
Wed Dec 06 18:31:40 2023	1701916300	9	11	19	8
Wed Dec 06 18:31:16 2023	1701916276	8	11	19	10
Wed Dec 06 18:31:35 2023	1701916295	8	12	19	9
Wed Dec 06 18:31:02 2023	1701916262	7	12	19	12
Wed Dec 06 18:31:01 2023	1701916261	8	11	19	10
Wed Dec 06 18:30:49 2023	1701916249	7	13	19	10
Wed Dec 06 18:31:41 2023	1701916301	9	11	20	11
Wed Dec 06 18:31:16 2023	1701916276	7	12	20	11
Wed Dec 06 18:30:50 2023	1701916250	10	9	20	7
Wed Dec 06 18:30:50 2023	1701916250	7	12	20	10
Wed Dec 06 18:31:40 2023	1701916300	8	12	20	8
Wed Dec 06 18:31:02 2023	1701916262	6	14	20	12
Wed Dec 06 18:31:13 2023	1701916273	9	11	20	10
Wed Dec 06 18:31:35 2023	1701916295	9	10	20	7
Wed Dec 06 18:31:40 2023	1701916300	9	11	20	8
Wed Dec 06 18:31:05 2023	1701916265	9	11	20	8
Wed Dec 06 18:30:50 2023	1701916250	7	12	20	10
Wed Dec 06 18:30:56 2023	1701916256	7	12	20	9
Wed Dec 06 18:30:50 2023	1701916250	7	12	20	8
Wed Dec 06 18:30:55 2023	1701916255	8	11	20	9
Wed Dec 06 18:31:40 2023	1701916300	6	13	20	13
Wed Dec 06 18:31:01 2023	1701916261	8	11	20	10
Wed Dec 06 18:30:50 2023	1701916250	7	12	20	11
Wed Dec 06 18:30:59 2023	1701916259	9	11	20	9
Wed Dec 06 18:30:47 2023	1701916247	11	9	20	7
Wed Dec 06 18:31:14 2023	1701916274	8	12	20	10
Wed Dec 06 18:31:41 2023	1701916301	7	12	20	8
Wed Dec 06 18:30:55 2023	1701916255	8	12	20	10
Wed Dec 06 18:30:50 2023	1701916250	10	10	20	7
Wed Dec 06 18:30:55 2023	1701916255	9	11	20	9
Wed Dec 06 18:31:41 2023	1701916301	7	13	20	10
Wed Dec 06 18:31:41 2023	1701916301	9	11	20	11
Wed Dec 06 18:31:35 2023	1701916295	8	12	20	8
Wed Dec 06 18:31:12 2023	1701916272	7	13	20	11
Wed Dec 06 18:31:40 2023	1701916300	5	14	20	13
Wed Dec 06 18:30:56 2023	1701916256	8	12	20	10
Wed Dec 06 18:31:13 2023	1701916273	8	12	20	8
Wed Dec 06 18:30:56 2023	1701916256	8	12	20	8
Wed Dec 06 18:31:00 2023	1701916260	8	11	20	10
Wed Dec 06 18:30:59 2023	1701916259	10	10	20	7
Wed Dec 06 18:31:04 2023	1701916264	7	13	20	11
Wed Dec 06 18:30:55 2023	1701916255	5	15	20	13
Wed Dec 06 18:31:41 2023	1701916301	6	14	20	13
Wed Dec 06 18:31:41 2023	1701916301	6	13	20	11
Wed Dec 06 18:31:17 2023	1701916277	8	12	20	9
Wed Dec 06 18:30:59 2023	1701916259	7	13	20	11
Wed Dec 06 18:31:02 2023	1701916262	6	14	20	14
Wed Dec 06 18:31:02 2023	1701916262	8	12	20	11
Wed Dec 06 18:31:41 2023	1701916301	9	11	20	9
Wed Dec 06 18:30:50 2023	1701916250	6	14	20	14
Wed Dec 06 18:31:04 2023	1701916264	6	13	20	9
Wed Dec 06 18:31:14 2023	1701916274	7	12	20	9
Wed Dec 06 18:31:41 2023	1701916301	7	12	20	12
Wed Dec 06 18:31:01 2023	1701916261	8	12	20	9
Wed Dec 06 18:30:56 2023	1701916256	6	14	20	11
Wed Dec 06 18:30:55 2023	1701916255	5	15	20	11
Wed Dec 06 18:31:04 2023	1701916264	8	12	20	10
Wed Dec 06 18:31:04 2023	1701916264	5	14	20	13
Wed Dec 06 18:31:06 2023	1701916266	5	15	20	14
Wed Dec 06 18:31:19 2023	1701916279	9	10	20	9
Wed Dec 06 18:31:40 2023	1701916300	7	13	20	9
Wed Dec 06 18:31:00 2023	1701916260	7	13	20	11
Wed Dec 06 18:31:03 2023	1701916263	6	14	20	12
Wed Dec 06 18:30:56 2023	1701916256	10	10	20	8
Wed Dec 06 18:30:55 2023	1701916255	8	11	20	8
Wed Dec 06 18:31:40 2023	1701916300	11	9	20	8
Wed Dec 06 18:30:59 2023	1701916259	8	12	20	9
Wed Dec 06 18:31:00 2023	1701916260	7	13	20	13
Wed Dec 06 18:31:01 2023	1701916261	9	11	20	9
Wed Dec 06 18:30:56 2023	1701916256	5	15	20	12
Wed Dec 06 18:31:41 2023	1701916301	7	13	20	10
Wed Dec 06 18:31:12 2023	1701916272	8	12	20	8
Wed Dec 06 18:31:12 2023	1701916272	6	14	20	13
Wed Dec 06 18:30:50 2023	1701916250	5	15	20	14
Wed Dec 06 18:30:59 2023	1701916259	10	10	20	6
Wed Dec 06 18:31:00 2023	1701916260	7	13	20	10
Wed Dec 06 18:31:10 2023	1701916270	8	12	20	10
Wed Dec 06 18:31:41 2023	1701916301	10	10	20	9
Wed Dec 06 18:30:56 2023	1701916256	10	10	20	10
Wed Dec 06 18:31:41 2023	1701916301	9	11	20	10
Wed Dec 06 18:31:17 2023	1701916277	11	9	20	8
Wed Dec 06 18:31:41 2023	1701916301	6	14	20	11
Wed Dec 06 18:31:41 2023	1701916301	6	14	20	10
Wed Dec 06 18:30:55 2023	1701916255	9	11	20	9
Wed Dec 06 18:31:02 2023	1701916262	7	13	20	11
Wed Dec 06 18:30:59 2023	1701916259	10	10	20	9
Wed Dec 06 18:31:18 2023	1701916278	8	12	20	9
Wed Dec 06 18:30:50 2023	1701916250	7	13	20	8
Wed Dec 06 18:31:42 2023	1701916302	6	14	20	13
Wed Dec 06 18:31:19 2023	1701916279	7	13	20	11
Wed Dec 06 18:31:17 2023	1701916277	9	11	20	10
Wed Dec 06 18:31:01 2023	1701916261	11	9	20	8
Wed Dec 06 18:31:16 2023	1701916276	6	14	20	8
Wed Dec 06 18:31:04 2023	1701916264	8	12	20	9
Wed Dec 06 18:30:59 2023	1701916259	8	12	20	10
Wed Dec 06 18:31:35 2023	1701916295	11	10	20	9
Wed Dec 06 18:31:04 2023	1701916264	8	12	20	9
Wed Dec 06 18:31:14 2023	1701916274	8	12	20	9
Wed Dec 06 18:31:41 2023	1701916301	7	13	20	13
Wed Dec 06 18:31:10 2023	1701916270	8	12	20	10
Wed Dec 06 18:31:40 2023	1701916300	7	13	20	12
Wed Dec 06 18:30:50 2023	1701916250	8	13	20	7
Wed Dec 06 18:31:17 2023	1701916277	6	14	20	12
Wed Dec 06 18:31:02 2023	1701916262	8	12	20	9
Wed Dec 06 18:30:50 2023	1701916250	5	15	20	12
Wed Dec 06 18:31:40 2023	1701916300	7	13	20	9
Wed Dec 06 18:31:30 2023	1701916290	10	10	20	8
Wed Dec 06 18:31:02 2023	1701916262	6	15	20	11
Wed Dec 06 18:31:02 2023	1701916262	7	13	20	11
Wed Dec 06 18:31:19 2023	1701916279	8	12	20	11
Wed Dec 06 18:31:19 2023	1701916279	7	13	20	10
Wed Dec 06 18:31:30 2023	1701916290	10	10	20	9
Wed Dec 06 18:30:51 2023	1701916251	4	16	20	16
Wed Dec 06 18:31:04 2023	1701916264	6	14	20	10
Wed Dec 06 18:31:13 2023	1701916273	6	14	20	10
Wed Dec 06 18:31:13 2023	1701916273	8	13	20	10
Wed Dec 06 18:30:56 2023	1701916256	7	13	20	11
Wed Dec 06 18:30:50 2023	1701916250	5	15	20	13
Wed Dec 06 18:31:14 2023	1701916274	6	14	20	13
Wed Dec 06 18:31:04 2023	1701916264	8	12	20	9
Wed Dec 06 18:31:05 2023	1701916265	9	12	20	10
Wed Dec 06 18:30:59 2023	1701916259	8	12	20	10
Wed Dec 06 18:31:13 2023	1701916273	7	13	20	10
Wed Dec 06 18:31:12 2023	1701916272	6	14	20	13
Wed Dec 06 18:30:54 2023	1701916254	8	12	20	11
Wed Dec 06 18:30:59 2023	1701916259	8	12	20	8
Wed Dec 06 18:31:19 2023	1701916279	8	13	20	10
Wed Dec 06 18:30:55 2023	1701916255	8	13	20	11
Wed Dec 06 18:30:50 2023	1701916250	11	10	20	8
Wed Dec 06 18:31:40 2023	1701916300	7	13	20	9
Wed Dec 06 18:31:42 2023	1701916302	9	11	20	10
Wed Dec 06 18:31:13 2023	1701916273	6	14	20	13
Wed Dec 06 18:30:54 2023	1701916254	9	11	20	9
Wed Dec 06 18:30:50 2023	1701916250	8	12	20	10
Wed Dec 06 18:31:05 2023	1701916265	8	12	20	10
Wed Dec 06 18:31:40 2023	1701916300	7	13	20	8
Wed Dec 06 18:31:14 2023	1701916274	7	14	20	12
Wed Dec 06 18:31:13 2023	1701916273	7	14	20	9
Wed Dec 06 18:31:12 2023	1701916272	8	12	20	11
Wed Dec 06 18:31:00 2023	1701916260	9	11	20	10
Wed Dec 06 18:31:00 2023	1701916260	9	12	20	9
Wed Dec 06 18:31:01 2023	1701916261	8	12	20	12
Wed Dec 06 18:31:41 2023	1701916301	7	13	20	10
Wed Dec 06 18:31:12 2023	1701916272	7	13	20	9
Wed Dec 06 18:31:05 2023	1701916265	6	14	20	11
Wed Dec 06 18:30:52 2023	1701916252	6	14	20	14
Wed Dec 06 18:31:02 2023	1701916262	9	11	20	10
Wed Dec 06 18:30:50 2023	1701916250	6	14	20	10
Wed Dec 06 18:31:14 2023	1701916274	8	12	20	10
Wed Dec 06 18:31:04 2023	1701916264	9	12	20	10
Wed Dec 06 18:31:02 2023	1701916262	8	12	20	10
Wed Dec 06 18:31:05 2023	1701916265	8	13	20	12
Wed Dec 06 18:31:02 2023	1701916262	9	12	20	9
Wed Dec 06 18:31:15 2023	1701916275	10	11	20	9
Wed Dec 06 18:31:14 2023	1701916274	10	10	20	9
Wed Dec 06 18:31:41 2023	1701916301	10	10	20	9
Wed Dec 06 18:31:02 2023	1701916262	7	13	20	12
Wed Dec 06 18:30:55 2023	1701916255	9	11	20	10
Wed Dec 06 18:31:00 2023	1701916260	8	12	20	10
Wed Dec 06 18:31:04 2023	1701916264	6	15	20	10
Wed Dec 06 18:31:19 2023	1701916279	8	12	20	10
Wed Dec 06 18:31:04 2023	1701916264	10	10	20	6
Wed Dec 06 18:31:00 2023	1701916260	8	12	20	10
Wed Dec 06 18:30:55 2023	1701916255	5	15	20	15
Wed Dec 06 18:31:42 2023	1701916302	9	11	20	9
Wed Dec 06 18:31:40 2023	1701916300	8	12	20	11
Wed Dec 06 18:31:04 2023	1701916264	6	15	20	14
Wed Dec 06 18:30:59 2023	1701916259	7	13	20	12
Wed Dec 06 18:31:42 2023	1701916302	9	11	20	9
Wed Dec 06 18:31:05 2023	1701916265	9	11	20	8
Wed Dec 06 18:30:55 2023	1701916255	9	11	20	8
Wed Dec 06 18:30:54 2023	1701916254	7	14	20	11
Wed Dec 06 18:30:59 2023	1701916259	7	13	20	12
Wed Dec 06 18:31:02 2023	1701916262	11	9	20	7
Wed Dec 06 18:30:53 2023	1701916253	8	13	20	10
Wed Dec 06 18:31:13 2023	1701916273	10	11	20	10
Wed Dec 06 18:31:00 2023	1701916260	11	10	20	9
Wed Dec 06 18:31:02 2023	1701916262	9	11	20	11
Wed Dec 06 18:31:13 2023	1701916273	8	12	20	10
Wed Dec 06 18:31:13 2023	1701916273	8	13	20	12
Wed Dec 06 18:30:59 2023	1701916259	8	13	20	10
Wed Dec 06 18:31:00 2023	1701916260	9	12	20	10
Wed Dec 06 18:30:59 2023	1701916259	8	13	20	11
Wed Dec 06 18:31:13 2023	1701916273	8	13	20	9
Wed Dec 06 18:31:00 2023	1701916260	6	14	20	11
Wed Dec 06 18:31:02 2023	1701916262	11	9	21	6
Wed Dec 06 18:31:00 2023	1701916260	9	12	21	9
Wed Dec 06 18:31:02 2023	1701916262	7	13	21	9
Wed Dec 06 18:30:55 2023	1701916255	10	11	21	9
Wed Dec 06 18:30:53 2023	1701916253	7	13	21	11
Wed Dec 06 18:30:49 2023	1701916249	7	14	21	13
